#        Q^2                         GMp                                           GMn                                          GEp                                           GEn
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
7.69994975e-01 4.27252184e-01 3.68343057e-01 4.87171857e-01 -1.33312904e-01 -7.40586102e-02 -1.92887410e-01 2.54719896e-01 2.37419038e-01 2.70966223e-01 9.33732130e-02 8.18819635e-02 1.09637342e-01
7.81487437e-01 4.20058996e-01 3.61917273e-01 4.79214960e-01 -1.29701933e-01 -7.11901382e-02 -1.88487826e-01 2.51187362e-01 2.33979218e-01 2.67360232e-01 9.26842327e-02 8.12162965e-02 1.08873779e-01
7.92979899e-01 4.13053038e-01 3.55662728e-01 4.71461604e-01 -1.26213103e-01 -6.84283635e-02 -1.84227240e-01 2.47730250e-01 2.30615517e-01 2.63828743e-01 9.19961609e-02 8.05531855e-02 1.08110244e-01
8.04472362e-01 4.06227674e-01 3.49573262e-01 4.63904644e-01 -1.22841349e-01 -6.57686870e-02 -1.80100069e-01 2.44346357e-01 2.27325648e-01 2.60369630e-01 9.13093736e-02 7.98929206e-02 1.07347191e-01
8.15964824e-01 3.99576570e-01 3.43642993e-01 4.56537254e-01 -1.19581854e-01 -6.32067416e-02 -1.76101003e-01 2.41033559e-01 2.24107409e-01 2.56980846e-01 9.06242185e-02 7.92357679e-02 1.06585041e-01
8.27457286e-01 3.93093671e-01 3.37866302e-01 4.49352911e-01 -1.16430038e-01 -6.07383785e-02 -1.72224988e-01 2.37789814e-01 2.20958683e-01 2.53660418e-01 8.99410170e-02 7.85819703e-02 1.05824185e-01
8.38949749e-01 3.86773187e-01 3.32237820e-01 4.42345376e-01 -1.13381546e-01 -5.83596548e-02 -1.68467210e-01 2.34613151e-01 2.17877435e-01 2.50406446e-01 8.92600659e-02 7.79317497e-02 1.05064985e-01
8.50442211e-01 3.80609583e-01 3.26752416e-01 4.35508680e-01 -1.10432230e-01 -5.60668213e-02 -1.64823085e-01 2.31501676e-01 2.14861701e-01 2.47217096e-01 8.85816391e-02 7.72853083e-02 1.04307778e-01
8.61934673e-01 3.74597560e-01 3.21405181e-01 4.28837110e-01 -1.07578140e-01 -5.38563120e-02 -1.61288241e-01 2.28453561e-01 2.11909594e-01 2.44090599e-01 8.79059891e-02 7.66428299e-02 1.03552876e-01
8.73427136e-01 3.68732047e-01 3.16191418e-01 4.22325198e-01 -1.04815517e-01 -5.17247334e-02 -1.57858513e-01 2.25467042e-01 2.09019293e-01 2.41025252e-01 8.72333483e-02 7.60044812e-02 1.02800566e-01
8.84919598e-01 3.63008189e-01 3.11106633e-01 4.15967703e-01 -1.02140774e-01 -4.96688551e-02 -1.54529925e-01 2.22540420e-01 2.06189044e-01 2.38019407e-01 8.65639303e-02 7.53704131e-02 1.02051114e-01
8.96412060e-01 3.57421331e-01 3.06146520e-01 4.09759605e-01 -9.95504949e-02 -4.76856006e-02 -1.51298686e-01 2.19672055e-01 2.03417157e-01 2.35071476e-01 8.58979315e-02 7.47407617e-02 1.01304767e-01
9.07904523e-01 3.51967016e-01 3.01306956e-01 4.03696091e-01 -9.70414201e-02 -4.57720390e-02 -1.48161174e-01 2.16860366e-01 2.00702003e-01 2.32179924e-01 8.52355315e-02 7.41156493e-02 1.00561752e-01
9.19396985e-01 3.46640966e-01 2.96583988e-01 3.97772545e-01 -9.46104401e-02 -4.39253769e-02 -1.45113933e-01 2.14103825e-01 1.98042008e-01 2.29343270e-01 8.45768951e-02 7.34951855e-02 9.98222768e-02
9.30889447e-01 3.41439082e-01 2.91973829e-01 3.91984537e-01 -9.22545868e-02 -4.21429512e-02 -1.42153660e-01 2.11400957e-01 1.95435656e-01 2.26560083e-01 8.39221724e-02 7.28794678e-02 9.90865344e-02
9.42381910e-01 3.36357428e-01 2.87472843e-01 3.86327818e-01 -8.99710266e-02 -4.04222218e-02 -1.39277198e-01 2.08750338e-01 1.92881482e-01 2.23828977e-01 8.32715004e-02 7.22685829e-02 9.83547014e-02
9.53874372e-01 3.31392226e-01 2.83077544e-01 3.80798307e-01 -8.77570527e-02 -3.87607651e-02 -1.36481528e-01 2.06150592e-01 1.90378074e-01 2.21148616e-01 8.26250034e-02 7.16626069e-02 9.76269396e-02
9.65366834e-01 3.26539850e-01 2.78784587e-01 3.75392083e-01 -8.56100789e-02 -3.71562683e-02 -1.33763764e-01 2.03600388e-01 1.87924066e-01 2.18517706e-01 8.19827943e-02 7.10616066e-02 9.69033972e-02
9.76859296e-01 3.21796816e-01 2.74590758e-01 3.70105381e-01 -8.35276333e-02 -3.56065230e-02 -1.31121146e-01 2.01098442e-01 1.85518140e-01 2.15934996e-01 8.13449748e-02 7.04656398e-02 9.61842095e-02
9.88351759e-01 3.17159776e-01 2.70492972e-01 3.64934581e-01 -8.15073523e-02 -3.41094201e-02 -1.28551029e-01 1.98643510e-01 1.83159023e-01 2.13399276e-01 8.07116366e-02 6.98747559e-02 9.54694998e-02
9.99844221e-01 3.12625511e-01 2.66488263e-01 3.59876202e-01 -7.95469752e-02 -3.26629443e-02 -1.26050883e-01 1.96234391e-01 1.80845483e-01 2.10909373e-01 8.00828617e-02 6.92889967e-02 9.47593801e-02
1.01133668e+00 3.08190928e-01 2.62573782e-01 3.54926898e-01 -7.76443390e-02 -3.12651701e-02 -1.23618285e-01 1.93869921e-01 1.78576331e-01 2.08464154e-01 7.94587234e-02 6.87083969e-02 9.40539516e-02
1.02282915e+00 3.03853049e-01 2.58746790e-01 3.50083446e-01 -7.57973733e-02 -2.99142562e-02 -1.21250913e-01 1.91548975e-01 1.76350415e-01 2.06062520e-01 7.88392865e-02 6.81329845e-02 9.33533059e-02
1.03432161e+00 2.99609011e-01 2.55004650e-01 3.45342749e-01 -7.40040961e-02 -2.86084420e-02 -1.18946541e-01 1.89270464e-01 1.74166624e-01 2.03703410e-01 7.82246081e-02 6.75627814e-02 9.26575250e-02
1.04581407e+00 2.95456057e-01 2.51344828e-01 3.40701821e-01 -7.22626091e-02 -2.73460432e-02 -1.16703036e-01 1.87033334e-01 1.72023880e-01 2.01385792e-01 7.76147380e-02 6.69978038e-02 9.19666825e-02
1.05730653e+00 2.91391533e-01 2.47764885e-01 3.36157788e-01 -7.05710935e-02 -2.61254482e-02 -1.14518352e-01 1.84836564e-01 1.69921143e-01 1.99108668e-01 7.70097192e-02 6.64380624e-02 9.12808437e-02
1.06879899e+00 2.87412882e-01 2.44262470e-01 3.31707882e-01 -6.89278065e-02 -2.49451142e-02 -1.12390526e-01 1.82679165e-01 1.67857402e-01 1.96871071e-01 7.64095885e-02 6.58835632e-02 9.06000662e-02
